COLUMN_NAME;COLUMN_ID;IS_FILTER_DATE;IS_ID;IS_ORDER_BY;IS_PARTITION;NEW_DATA_TYPE;TABLE_NAME;TRANSFORMATION;ENDPOINT_NAME;DATA_SOURCE;TEAM
id_sucursal;2;F;F;F;F;string;T_DOCUMENTO_PEDIDO_DETALLE;fn_transform_Concatenate(compania,sucursal);PEBDDATA2;apdayc;sofia
id_tipo_documento;3;F;F;F;F;string;T_DOCUMENTO_PEDIDO_DETALLE;fn_transform_Concatenate(compania,docupedido);PEBDDATA2;apdayc;sofia
id_zona;8;F;F;F;F;string;T_DOCUMENTO_PEDIDO_DETALLE;fn_transform_Concatenate(compania,sucursal,zonadist);PEBDDATA2;apdayc;sofia
lastmodifydate;-1;T;F;F;F;timestamp;T_DOCUMENTO_PEDIDO_DETALLE;fn_transform_Datetime(lastmodifydate);PEBDDATA2;apdayc;sofia
nro_documento_almacen;17;F;F;F;F;string;T_DOCUMENTO_PEDIDO_DETALLE;nrocomalm;PEBDDATA2;apdayc;sofia
nro_documento_pedido;15;F;F;F;F;string;T_DOCUMENTO_PEDIDO_DETALLE;fn_transform_ClearString(nropedido);PEBDDATA2;apdayc;sofia
processdate;-2;F;F;F;F;timestamp;T_DOCUMENTO_PEDIDO_DETALLE;fn_transform_Datetime();PEBDDATA2;apdayc;sofia
processperiod;-3;F;F;F;T;string;T_DOCUMENTO_PEDIDO_DETALLE;fn_transform_Date_to_String(fn_transform_DateMagic(fecpedido,yyyy-MM-dd,1900-01-01),yyyyMM);PEBDDATA2;apdayc;sofia
usuario_creacion;36;F;F;F;F;string;T_DOCUMENTO_PEDIDO_DETALLE;fn_transform_ClearString(usuacreac);PEBDDATA2;apdayc;sofia
usuario_modificacion;38;F;F;F;F;string;T_DOCUMENTO_PEDIDO_DETALLE;fn_transform_ClearString(usuaulmod);PEBDDATA2;apdayc;sofia
cod_modelo_atencion;2;F;F;F;F;string;M_MODELO_ATENCION;fn_transform_ClearString(codigo);PEBDDATA2;apdayc;sofia
desc_modelo_atencion;3;F;F;F;F;string;M_MODELO_ATENCION;fn_transform_ClearString(descripcion);PEBDDATA2;apdayc;sofia
estado;4;F;F;F;F;string;M_MODELO_ATENCION;fn_transform_ClearString(estado);PEBDDATA2;apdayc;sofia
id_compania;1;F;F;F;T;string;M_MODELO_ATENCION;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
id_modelo_atencion;0;F;T;F;F;string;M_MODELO_ATENCION;fn_transform_ClearString(id);PEBDDATA2;apdayc;sofia
processdate;-2;F;F;F;F;timestamp;M_MODELO_ATENCION;fn_transform_Datetime();PEBDDATA2;apdayc;sofia
cod_tipo_operacion;1;F;F;F;F;string;M_TIPO_OPERACION;fn_transform_ClearString(tipoper);PEBDDATA2;apdayc;sofia
desc_tipo_operacion;2;F;F;F;F;string;M_TIPO_OPERACION;fn_transform_ClearString(descrip);PEBDDATA2;apdayc;sofia
fecha_creacion;3;F;F;F;F;timestamp;M_TIPO_OPERACION;fn_transform_DatetimeMagic(feccreacio,horcreacio,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
fecha_modificacion;5;F;F;F;F;timestamp;M_TIPO_OPERACION;fn_transform_DatetimeMagic(fecultimod,horultimod,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
id_tipo_operacion;0;F;T;F;F;string;M_TIPO_OPERACION;fn_transform_ClearString(id);PEBDDATA2;apdayc;sofia
lastmodifydate;-1;T;F;F;F;timestamp;M_TIPO_OPERACION;fn_transform_Datetime(lastmodifydate);PEBDDATA2;apdayc;sofia
processdate;-2;F;F;F;F;timestamp;M_TIPO_OPERACION;fn_transform_Datetime();PEBDDATA2;apdayc;sofia
usuario_creacion;4;F;F;F;F;string;M_TIPO_OPERACION;fn_transform_ClearString(usuacreac);PEBDDATA2;apdayc;sofia
usuario_modificacion;6;F;F;F;F;string;M_TIPO_OPERACION;fn_transform_ClearString(usuaulmod);PEBDDATA2;apdayc;sofia
cod_compania;2;F;F;F;F;string;M_GIRO;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
cod_giro;3;F;F;F;F;string;M_GIRO;fn_transform_ClearString(giro);PEBDDATA2;apdayc;sofia
desc_giro;4;F;F;F;F;string;M_GIRO;fn_transform_ClearString(girdnom);PEBDDATA2;apdayc;sofia
es_activo;5;F;F;F;F;string;M_GIRO;fn_transform_ClearString(estado);PEBDDATA2;apdayc;sofia
fecha_creacion;6;F;F;F;F;timestamp;M_GIRO;fn_transform_DatetimeMagic(feccrea,horacrea,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
fecha_modificacion;8;F;F;F;F;timestamp;M_GIRO;fn_transform_DatetimeMagic(fecmodi,horamodi,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
id_compania;1;F;F;F;T;string;M_GIRO;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
id_giro;0;F;T;F;F;string;M_GIRO;fn_transform_ClearString(id);PEBDDATA2;apdayc;sofia
lastmodifydate;-1;T;F;F;F;timestamp;M_GIRO;fn_transform_Datetime(lastmodifydate);PEBDDATA2;apdayc;sofia
processdate;-2;F;F;F;F;timestamp;M_GIRO;fn_transform_Datetime();PEBDDATA2;apdayc;sofia
usuario_creacion;7;F;F;F;F;string;M_GIRO;fn_transform_ClearString(usuacrea);PEBDDATA2;apdayc;sofia
usuario_modificacion;9;F;F;F;F;string;M_GIRO;fn_transform_ClearString(usuamodi);PEBDDATA2;apdayc;sofia
cod_canal;8;F;F;F;F;string;I_RELACION_CONSUMO;fn_transform_ClearString(canal);PEBDDATA2;apdayc;sofia
cod_compania;6;F;F;F;F;string;I_RELACION_CONSUMO;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
cod_giro;9;F;F;F;F;string;I_RELACION_CONSUMO;fn_transform_ClearString(giro);PEBDDATA2;apdayc;sofia
cod_ocasion_consumo;7;F;F;F;F;string;I_RELACION_CONSUMO;fn_transform_ClearString(codocas);PEBDDATA2;apdayc;sofia
cod_subgiro;10;F;F;F;F;string;I_RELACION_CONSUMO;fn_transform_ClearString(subgiro);PEBDDATA2;apdayc;sofia
es_activo;11;F;F;F;F;string;I_RELACION_CONSUMO;fn_transform_ClearString(estsgiro);PEBDDATA2;apdayc;sofia
fecha_creacion;12;F;F;F;F;timestamp;I_RELACION_CONSUMO;fn_transform_DatetimeMagic(feccrea,horacrea,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
fecha_modificacion;14;F;F;F;F;timestamp;I_RELACION_CONSUMO;fn_transform_DatetimeMagic(fecmodi,horamodi,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
id_canal;3;F;F;F;F;string;I_RELACION_CONSUMO;fn_transform_Concatenate(compania,canal);PEBDDATA2;apdayc;sofia
id_compania;1;F;F;F;T;string;I_RELACION_CONSUMO;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
id_giro;4;F;F;F;F;string;I_RELACION_CONSUMO;fn_transform_Concatenate(compania,giro);PEBDDATA2;apdayc;sofia
id_ocasion_consumo;2;F;F;F;F;string;I_RELACION_CONSUMO;fn_transform_Concatenate(compania,codocas);PEBDDATA2;apdayc;sofia
id_relacion_consumo;0;F;T;F;F;string;I_RELACION_CONSUMO;fn_transform_ClearString(id);PEBDDATA2;apdayc;sofia
id_subgiro;5;F;F;F;F;string;I_RELACION_CONSUMO;fn_transform_Concatenate(compania,subgiro);PEBDDATA2;apdayc;sofia
lastmodifydate;-1;T;F;F;F;timestamp;I_RELACION_CONSUMO;fn_transform_Datetime(lastmodifydate);PEBDDATA2;apdayc;sofia
processdate;-2;F;F;F;F;timestamp;I_RELACION_CONSUMO;fn_transform_Datetime();PEBDDATA2;apdayc;sofia
usuario_creacion;13;F;F;F;F;string;I_RELACION_CONSUMO;fn_transform_ClearString(usuacrea);PEBDDATA2;apdayc;sofia
usuario_modificacion;15;F;F;F;F;string;I_RELACION_CONSUMO;fn_transform_ClearString(usuamodi);PEBDDATA2;apdayc;sofia
cod_compania;2;F;F;F;F;string;M_MARCA;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
cod_marca;3;F;F;F;F;string;M_MARCA;fn_transform_ClearString(califica1);PEBDDATA2;apdayc;sofia
desc_marca;4;F;F;F;F;string;M_MARCA;fn_transform_ClearString(descrip);PEBDDATA2;apdayc;sofia
es_activo;5;F;F;F;F;string;M_MARCA;fn_transform_ClearString(estado);PEBDDATA2;apdayc;sofia
fecha_creacion;6;F;F;F;F;timestamp;M_MARCA;fn_transform_DatetimeMagic(feccrea,horcrea,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
fecha_modificacion;8;F;F;F;F;timestamp;M_MARCA;fn_transform_DatetimeMagic(fecultmod,horultimod,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
id_compania;1;F;F;F;T;string;M_MARCA;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
id_marca;0;F;T;F;F;string;M_MARCA;fn_transform_ClearString(id);PEBDDATA2;apdayc;sofia
lastmodifydate;-1;T;F;F;F;timestamp;M_MARCA;fn_transform_Datetime(lastmodifydate);PEBDDATA2;apdayc;sofia
processdate;-2;F;F;F;F;timestamp;M_MARCA;fn_transform_Datetime();PEBDDATA2;apdayc;sofia
usuario_creacion;7;F;F;F;F;string;M_MARCA;fn_transform_ClearString(usucrea);PEBDDATA2;apdayc;sofia
usuario_modificacion;9;F;F;F;F;string;M_MARCA;fn_transform_ClearString(ultusumod);PEBDDATA2;apdayc;sofia
cod_compania;3;F;F;F;F;string;M_GIRO_LOCAL;compania;PEBDDATA2;apdayc;sofia
cod_giro_local;4;F;F;F;F;string;M_GIRO_LOCAL;giroempres;PEBDDATA2;apdayc;sofia
desc_giro_local;5;F;F;F;F;string;M_GIRO_LOCAL;girdnom;PEBDDATA2;apdayc;sofia
estado;6;F;F;F;F;string;M_GIRO_LOCAL;estado;PEBDDATA2;apdayc;sofia
fecha_creacion;7;F;F;F;F;timestamp;M_GIRO_LOCAL;fn_transform_DatetimeMagic(feccrea,horcrea,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
fecha_modificacion;9;F;F;F;F;timestamp;M_GIRO_LOCAL;fn_transform_DatetimeMagic(fecultmod,horultimod,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
id_compania;2;F;F;F;T;string;M_GIRO_LOCAL;compania;PEBDDATA2;apdayc;sofia
id_giro_local;1;F;F;F;F;string;M_GIRO_LOCAL;id;PEBDDATA2;apdayc;sofia
lastmodifydate;-1;T;F;F;F;timestamp;M_GIRO_LOCAL;lastmodifydate;PEBDDATA2;apdayc;sofia
processdate;-2;F;F;F;F;timestamp;M_GIRO_LOCAL;fn_transform_Datetime();PEBDDATA2;apdayc;sofia
usuario_creacion;8;F;F;F;F;string;M_GIRO_LOCAL;usucrea;PEBDDATA2;apdayc;sofia
usuario_modificacion;10;F;F;F;F;string;M_GIRO_LOCAL;ultusumod;PEBDDATA2;apdayc;sofia
cod_compania;2;F;F;F;F;string;M_GASIFICADO;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
cod_gasificado;3;F;F;F;F;string;M_GASIFICADO;fn_transform_ClearString(califica7);PEBDDATA2;apdayc;sofia
desc_gasificado;4;F;F;F;F;string;M_GASIFICADO;fn_transform_ClearString(descrip);PEBDDATA2;apdayc;sofia
fecha_creacion;5;F;F;F;F;timestamp;M_GASIFICADO;fn_transform_DatetimeMagic(feccrea,horcrea,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
fecha_modificacion;7;F;F;F;F;timestamp;M_GASIFICADO;fn_transform_DatetimeMagic(fecultmod,horultimod,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
id_compania;1;F;F;F;T;string;M_GASIFICADO;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
id_gasificado;0;F;T;F;F;string;M_GASIFICADO;fn_transform_ClearString(id);PEBDDATA2;apdayc;sofia
lastmodifydate;-1;T;F;F;F;timestamp;M_GASIFICADO;fn_transform_Datetime(lastmodifydate);PEBDDATA2;apdayc;sofia
processdate;-2;F;F;F;F;timestamp;M_GASIFICADO;fn_transform_Datetime();PEBDDATA2;apdayc;sofia
usuario_creacion;6;F;F;F;F;string;M_GASIFICADO;fn_transform_ClearString(usucrea);PEBDDATA2;apdayc;sofia
usuario_modificacion;8;F;F;F;F;string;M_GASIFICADO;fn_transform_ClearString(ultusumod);PEBDDATA2;apdayc;sofia
cod_compania;2;F;F;F;F;string;M_PARAMETRO;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
cod_moneda_me;4;F;F;F;F;string;M_PARAMETRO;fn_transform_ClearString(mondolar);PEBDDATA2;apdayc;sofia
cod_moneda_mn;3;F;F;F;F;string;M_PARAMETRO;fn_transform_ClearString(monsol);PEBDDATA2;apdayc;sofia
fecha_creacion;5;F;F;F;F;timestamp;M_PARAMETRO;fn_transform_DatetimeMagic(feccrea,horcrea,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
fecha_modificacion;7;F;F;F;F;timestamp;M_PARAMETRO;fn_transform_DatetimeMagic(fecultmod,horultimod,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
id_compania;1;F;F;F;T;string;M_PARAMETRO;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
id_parametro;0;F;T;F;F;string;M_PARAMETRO;fn_transform_ClearString(id);PEBDDATA2;apdayc;sofia
lastmodifydate;-1;T;F;F;F;timestamp;M_PARAMETRO;fn_transform_Datetime(lastmodifydate);PEBDDATA2;apdayc;sofia
processdate;-2;F;F;F;F;timestamp;M_PARAMETRO;fn_transform_Datetime();PEBDDATA2;apdayc;sofia
usuario_creacion;6;F;F;F;F;string;M_PARAMETRO;fn_transform_ClearString(usucrea);PEBDDATA2;apdayc;sofia
usuario_modificacion;8;F;F;F;F;string;M_PARAMETRO;fn_transform_ClearString(ultusumod);PEBDDATA2;apdayc;sofia
cod_canal;5;F;F;F;F;string;M_LISTA_PRECIO;fn_transform_ClearString(canal);PEBDDATA2;apdayc;sofia
cod_compania;2;F;F;F;F;string;M_LISTA_PRECIO;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
cod_lista_precio;3;F;F;F;F;string;M_LISTA_PRECIO;fn_transform_ClearString(listprec);PEBDDATA2;apdayc;sofia
desc_lista_precio;4;F;F;F;F;string;M_LISTA_PRECIO;fn_transform_ClearString(descprecio);PEBDDATA2;apdayc;sofia
es_activo;6;F;F;F;F;string;M_LISTA_PRECIO;fn_transform_ClearString(stslipre);PEBDDATA2;apdayc;sofia
fecha_creacion;8;F;F;F;F;timestamp;M_LISTA_PRECIO;fn_transform_DatetimeMagic(feccreacio,horcreacio,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
fecha_modificacion;10;F;F;F;F;timestamp;M_LISTA_PRECIO;fn_transform_DatetimeMagic(fecultimod,horultimod,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
flg_lista_base;7;F;F;F;F;string;M_LISTA_PRECIO;fn_transform_ClearString(flglistbase);PEBDDATA2;apdayc;sofia
id_compania;1;F;F;F;T;string;M_LISTA_PRECIO;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
id_lista_precio;0;F;T;F;F;string;M_LISTA_PRECIO;fn_transform_ClearString(id);PEBDDATA2;apdayc;sofia
lastmodifydate;-1;T;F;F;F;timestamp;M_LISTA_PRECIO;fn_transform_Datetime(lastmodifydate);PEBDDATA2;apdayc;sofia
processdate;-2;F;F;F;F;timestamp;M_LISTA_PRECIO;fn_transform_Datetime();PEBDDATA2;apdayc;sofia
usuario_creacion;9;F;F;F;F;string;M_LISTA_PRECIO;fn_transform_ClearString(usuacreac);PEBDDATA2;apdayc;sofia
usuario_modificacion;11;F;F;F;F;string;M_LISTA_PRECIO;fn_transform_ClearString(usuaulmod);PEBDDATA2;apdayc;sofia
cod_canal;3;F;F;F;F;string;M_CANAL;fn_transform_ClearString(canal);PEBDDATA2;apdayc;sofia
cod_compania;2;F;F;F;F;string;M_CANAL;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
desc_canal;4;F;F;F;F;string;M_CANAL;fn_transform_ClearString(descripcion);PEBDDATA2;apdayc;sofia
es_activo;5;F;F;F;F;string;M_CANAL;fn_transform_ClearString(estado);PEBDDATA2;apdayc;sofia
id_canal;0;F;T;F;F;string;M_CANAL;fn_transform_ClearString(id);PEBDDATA2;apdayc;sofia
id_compania;1;F;F;F;T;string;M_CANAL;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
processdate;-2;F;F;F;F;timestamp;M_CANAL;fn_transform_Datetime();PEBDDATA2;apdayc;sofia
cod_compania;2;F;F;F;F;string;M_DOCUMENTO_TRANSACCION;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
cod_documento_transaccion;3;F;F;F;F;string;M_DOCUMENTO_TRANSACCION;fn_transform_ClearString(transaccio);PEBDDATA2;apdayc;sofia
cod_tipo_documento;5;F;F;F;F;string;M_DOCUMENTO_TRANSACCION;fn_transform_ClearString(tipodoc);PEBDDATA2;apdayc;sofia
desc_documento_transaccion;4;F;F;F;F;string;M_DOCUMENTO_TRANSACCION;fn_transform_ClearString(descrip);PEBDDATA2;apdayc;sofia
es_activo;6;F;F;F;F;string;M_DOCUMENTO_TRANSACCION;fn_transform_ClearString(estado);PEBDDATA2;apdayc;sofia
fecha_creacion;7;F;F;F;F;timestamp;M_DOCUMENTO_TRANSACCION;fn_transform_DatetimeMagic(fecultmod,horultimod,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
fecha_modificacion;9;F;F;F;F;timestamp;M_DOCUMENTO_TRANSACCION;fn_transform_DatetimeMagic(fecultmod,horultimod,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
id_compania;1;F;F;F;T;string;M_DOCUMENTO_TRANSACCION;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
id_documento_transaccion;0;F;T;F;F;string;M_DOCUMENTO_TRANSACCION;fn_transform_ClearString(id);PEBDDATA2;apdayc;sofia
lastmodifydate;-1;T;F;F;F;timestamp;M_DOCUMENTO_TRANSACCION;fn_transform_Datetime(lastmodifydate);PEBDDATA2;apdayc;sofia
processdate;-2;F;F;F;F;timestamp;M_DOCUMENTO_TRANSACCION;fn_transform_Datetime();PEBDDATA2;apdayc;sofia
usuario_creacion;8;F;F;F;F;string;M_DOCUMENTO_TRANSACCION;fn_transform_ClearString(usucrea);PEBDDATA2;apdayc;sofia
usuario_modificacion;10;F;F;F;F;string;M_DOCUMENTO_TRANSACCION;fn_transform_ClearString(ultusumod);PEBDDATA2;apdayc;sofia
cant_botellas;26;F;F;F;F;double;T_MOVIMIENTO_INVENTARIO_DETALLE;qbotcomalm;PEBDDATA2;apdayc;sofia
cant_cajas;25;F;F;F;F;double;T_MOVIMIENTO_INVENTARIO_DETALLE;qcajcomalm;PEBDDATA2;apdayc;sofia
cant_unidades;24;F;F;F;F;double;T_MOVIMIENTO_INVENTARIO_DETALLE;qartunman;PEBDDATA2;apdayc;sofia
cod_almacen_emisor_origen;15;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO_DETALLE;fn_transform_ClearString(almacenori);PEBDDATA2;apdayc;sofia
cod_articulo;13;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO_DETALLE;fn_transform_ClearString(articulo);PEBDDATA2;apdayc;sofia
cod_centro_costo_emisor;31;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO_DETALLE;fn_transform_ClearString(ccosemisor);PEBDDATA2;apdayc;sofia
cod_compania;9;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO_DETALLE;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
cod_documento_transaccion;16;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO_DETALLE;fn_transform_ClearString(docucomalm);PEBDDATA2;apdayc;sofia
cod_documento_transaccion_ref;29;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO_DETALLE;fn_transform_ClearString(docucomal1);PEBDDATA2;apdayc;sofia
cod_motivo;33;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO_DETALLE;fn_transform_ClearString(motivo);PEBDDATA2;apdayc;sofia
cod_operacion;21;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO_DETALLE;fn_transform_ClearString(opecomalm);PEBDDATA2;apdayc;sofia
cod_procedimiento;19;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO_DETALLE;fn_transform_ClearString(proccomalm);PEBDDATA2;apdayc;sofia
cod_sucursal;10;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO_DETALLE;fn_transform_ClearString(sucursal);PEBDDATA2;apdayc;sofia
cod_sucursal_origen;14;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO_DETALLE;fn_transform_ClearString(sucursaori);PEBDDATA2;apdayc;sofia
cod_unidad_articulo;22;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO_DETALLE;fn_transform_ClearString(artuniman);PEBDDATA2;apdayc;sofia
costo_total;28;F;F;F;F;double;T_MOVIMIENTO_INVENTARIO_DETALLE;totimp;PEBDDATA2;apdayc;sofia
costo_unitario;27;F;F;F;F;double;T_MOVIMIENTO_INVENTARIO_DETALLE;impcostrea;PEBDDATA2;apdayc;sofia
estado;34;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO_DETALLE;fn_transform_ClearString(stscomalmd);PEBDDATA2;apdayc;sofia
fecha_almacen;18;F;F;F;F;date;T_MOVIMIENTO_INVENTARIO_DETALLE;fn_transform_DateMagic(feccomalms,yyyy-MM-dd,to_Null);PEBDDATA2;apdayc;sofia
fecha_almacens;32;F;F;F;F;date;T_MOVIMIENTO_INVENTARIO_DETALLE;fn_transform_DateMagic(feccomalms,yyyy-MM-dd,to_Null);PEBDDATA2;apdayc;sofia
fecha_creacion;36;F;F;F;F;timestamp;T_MOVIMIENTO_INVENTARIO_DETALLE;fn_transform_DatetimeMagic(feccreacio,horcreacio,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
fecha_modificacion;38;F;F;F;F;timestamp;T_MOVIMIENTO_INVENTARIO_DETALLE;fn_transform_DatetimeMagic(fecultimod,horultimod,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
id_almacen;4;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO_DETALLE;fn_transform_Concatenate(compania,sucursal,almacenori);PEBDDATA2;apdayc;sofia
id_articulo;7;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO_DETALLE;fn_transform_Concatenate(compania,articulo);PEBDDATA2;apdayc;sofia
id_centro_costo;8;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO_DETALLE;fn_transform_Concatenate(compania,ccosemisor);PEBDDATA2;apdayc;sofia
id_compania;2;F;F;F;T;string;T_MOVIMIENTO_INVENTARIO_DETALLE;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
id_documento_almacen;5;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO_DETALLE;fn_transform_Concatenate(compania,sucursal,almacenori,docucomalm,nrocomalm);PEBDDATA2;apdayc;sofia
id_movimiento_almacen;1;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO_DETALLE;fn_transform_ClearString(compania,sucursal,almacenori,nromovalm);PEBDDATA2;apdayc;sofia
id_movimiento_almacen_detalle;0;F;T;F;F;string;T_MOVIMIENTO_INVENTARIO_DETALLE;fn_transform_ClearString(id);PEBDDATA2;apdayc;sofia
id_procedimiento;6;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO_DETALLE;fn_transform_Concatenate(compania,docucomalm,proccomalm);PEBDDATA2;apdayc;sofia
id_sucursal;3;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO_DETALLE;fn_transform_Concatenate(compania,sucursal);PEBDDATA2;apdayc;sofia
lastmodifydate;-1;T;F;F;F;timestamp;T_MOVIMIENTO_INVENTARIO_DETALLE;fn_transform_Datetime(lastmodifydate);PEBDDATA2;apdayc;sofia
nro_documento_almacen;17;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO_DETALLE;fn_transform_ClearString(nrocomalm);PEBDDATA2;apdayc;sofia
nro_documento_almacen_ref;30;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO_DETALLE;fn_transform_ClearString(nrocomalm1);PEBDDATA2;apdayc;sofia
nro_documento_movimiento;11;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO_DETALLE;fn_transform_ClearString(nromovalm);PEBDDATA2;apdayc;sofia
nro_linea_comprobante;12;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO_DETALLE;fn_transform_ClearString(nrolicoal2);PEBDDATA2;apdayc;sofia
nro_secuencia_origen;23;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO_DETALLE;fn_transform_ClearString(secorigen);PEBDDATA2;apdayc;sofia
operacion_kardex;20;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO_DETALLE;fn_transform_ClearString(opesalalm);PEBDDATA2;apdayc;sofia
processdate;-2;F;F;F;F;timestamp;T_MOVIMIENTO_INVENTARIO_DETALLE;fn_transform_Datetime();PEBDDATA2;apdayc;sofia
processperiod;-3;F;F;F;T;string;T_MOVIMIENTO_INVENTARIO_DETALLE;fn_transform_Date_to_String(fn_transform_DateMagic(feccomalms,yyyy-MM-dd,1900-01-01),yyyyMM);PEBDDATA2;apdayc;sofia
usuario_creacion;35;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO_DETALLE;fn_transform_ClearString(usuacreac);PEBDDATA2;apdayc;sofia
usuario_modificacion;37;F;F;F;F;string;T_MOVIMIENTO_INVENTARIO_DETALLE;fn_transform_ClearString(usuaulmod);PEBDDATA2;apdayc;sofia
cod_categoria;3;F;F;F;F;string;M_CATEGORIA;fn_transform_ClearString(califica5);PEBDDATA2;apdayc;sofia
cod_compania;2;F;F;F;F;string;M_CATEGORIA;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
desc_categoria;4;F;F;F;F;string;M_CATEGORIA;fn_transform_ClearString(descrip);PEBDDATA2;apdayc;sofia
fecha_creacion;5;F;F;F;F;timestamp;M_CATEGORIA;fn_transform_DatetimeMagic(feccrea,horcrea,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
fecha_modificacion;7;F;F;F;F;timestamp;M_CATEGORIA;fn_transform_DatetimeMagic(fecultmod,horultimod,yyyy-MM-dd HH:mm:ss,1900-01-01 00:00:01);PEBDDATA2;apdayc;sofia
id_categoria;0;F;T;F;F;string;M_CATEGORIA;fn_transform_ClearString(id);PEBDDATA2;apdayc;sofia
id_compania;1;F;F;F;T;string;M_CATEGORIA;fn_transform_ClearString(compania);PEBDDATA2;apdayc;sofia
lastmodifydate;-1;T;F;F;F;timestamp;M_CATEGORIA;fn_transform_Datetime(lastmodifydate);PEBDDATA2;apdayc;sofia
processdate;-2;F;F;F;F;timestamp;M_CATEGORIA;fn_transform_Datetime();PEBDDATA2;apdayc;sofia
